run_id,run_date,ticker,model_type,prediction_horizon,feature_set,train_period,val_period,directional_accuracy,auc_roc,brier_score,hypothetical_sharpe,max_drawdown,beats_baseline,notes
0dc3a844,2026-08-26T02:18:26,RIO,Baseline_Momentum,21,all_6_families,3y,6m,0.5804,0.5,0.2795,0.0,0.0,True,walk-forward avg over 16 folds
4fa406ec,2026-08-26T02:18:26,RIO,LogisticRegression,21,all_6_families,3y,6m,0.4901,0.5407,0.3016,0.0,0.0,False,walk-forward avg over 16 folds
c57c1df5,2026-08-26T02:18:33,RIO,RandomForest,21,all_6_families,3y,6m,0.5,0.5548,0.2698,0.0,0.0,False,walk-forward avg over 16 folds
44e9e573,2026-08-26T02:18:36,RIO,XGBoost,21,all_6_families,3y,6m,0.4658,0.5475,0.367,0.0,0.0,False,walk-forward avg over 16 folds
5c63dae8,2026-08-26T02:18:36,ERO,Baseline_Random,21,all_6_families,3y,6m,0.5,0.5015,0.264,0.0,0.0,False,walk-forward avg over 4 folds
90ce56a3,2026-08-26T02:18:37,ERO,Baseline_Momentum,21,all_6_families,3y,6m,0.5952,0.5,0.2715,0.0,0.0,True,walk-forward avg over 4 folds
2ed84656,2026-08-26T02:18:37,ERO,LogisticRegression,21,all_6_families,3y,6m,0.4643,0.5891,0.3428,0.0,0.0,False,walk-forward avg over 4 folds
5b60e23e,2026-08-26T02:18:38,ERO,RandomForest,21,all_6_families,3y,6m,0.4385,0.5484,0.3075,0.0,0.0,False,walk-forward avg over 4 folds
d2e4da6b,2026-08-26T02:18:39,ERO,XGBoost,21,all_6_families,3y,6m,0.4544,0.5208,0.4331,0.0,0.0,False,walk-forward avg over 4 folds
2fc09684,2026-08-26T02:18:39,FCX,Baseline_Random,21,all_6_families,3y,6m,0.4985,0.5113,0.2609,0.0,0.0,False,walk-forward avg over 16 folds
693c5180,2026-08-26T02:18:39,FCX,Baseline_Momentum,21,all_6_families,3y,6m,0.5303,0.5,0.3066,0.0,0.0,True,walk-forward avg over 16 folds
f4bd972f,2026-08-26T02:18:39,FCX,LogisticRegression,21,all_6_families,3y,6m,0.5069,0.6245,0.3181,0.0,0.0,False,walk-forward avg over 16 folds
791ff051,2026-08-26T02:18:46,FCX,RandomForest,21,all_6_families,3y,6m,0.494,0.6135,0.2725,0.0,0.0,False,walk-forward avg over 16 folds
6132cbc2,2026-08-26T02:18:51,FCX,XGBoost,21,all_6_families,3y,6m,0.4906,0.6121,0.3658,0.0,0.0,False,walk-forward avg over 16 folds
f78f2cbc,2026-08-26T02:18:51,ALB,Baseline_Random,21,all_6_families,3y,6m,0.5045,0.5204,0.2606,0.0,0.0,False,walk-forward avg over 16 folds
3ca7d5f5,2026-08-26T02:18:51,ALB,Baseline_Momentum,21,all_6_families,3y,6m,0.5283,0.5,0.3076,0.0,0.0,True,walk-forward avg over 16 folds
24eea951,2026-08-26T02:18:51,ALB,LogisticRegression,21,all_6_families,3y,6m,0.5223,0.5723,0.3071,0.0,0.0,True,walk-forward avg over 16 folds
1b467c60,2026-08-26T02:18:58,ALB,RandomForest,21,all_6_families,3y,6m,0.5446,0.6628,0.2539,0.0,0.0,True,walk-forward avg over 16 folds
0a8a308f,2026-08-26T02:19:01,ALB,XGBoost,21,all_6_families,3y,6m,0.5422,0.6393,0.3252,0.0,0.0,True,walk-forward avg over 16 folds
9f72b380,2026-08-26T02:19:02,MIN,Baseline_Random,21,all_6_families,3y,6m,0.5134,0.5195,0.2596,0.0,0.0,False,walk-forward avg over 16 folds
7d1e1a37,2026-08-26T02:19:02,MIN,Baseline_Momentum,21,all_6_families,3y,6m,0.5719,0.5,0.2841,0.0,0.0,True,walk-forward avg over 16 folds
4ac4b14c,2026-08-26T02:19:02,MIN,LogisticRegression,21,all_6_families,3y,6m,0.5804,0.6276,0.2596,0.0,0.0,True,walk-forward avg over 16 folds
997c5caa,2026-08-26T02:19:08,MIN,RandomForest,21,all_6_families,3y,6m,0.5774,0.5843,0.247,0.0,0.0,True,walk-forward avg over 16 folds
6468d718,2026-08-26T02:19:11,MIN,XGBoost,21,all_6_families,3y,6m,0.5561,0.5657,0.3079,0.0,0.0,True,walk-forward avg over 16 folds
0b5a2e1f,2026-08-26T02:19:11,C1E.DE,Baseline_Random,21,all_6_families,3y,6m,0.4963,0.4992,0.2637,0.0,0.0,False,walk-forward avg over 15 folds
9422ca48,2026-08-26T02:19:11,C1E.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.5349,0.5,0.304,0.0,0.0,True,walk-forward avg over 15 folds
f009c25b,2026-08-26T02:19:12,C1E.DE,LogisticRegression,21,all_6_families,3y,6m,0.5921,0.5981,0.2673,0.0,0.0,True,walk-forward avg over 15 folds
8b1e9488,2026-08-26T02:19:18,C1E.DE,RandomForest,21,all_6_families,3y,6m,0.5286,0.5679,0.2697,0.0,0.0,True,walk-forward avg over 15 folds
3334ddf2,2026-08-26T02:19:21,C1E.DE,XGBoost,21,all_6_families,3y,6m,0.4825,0.5744,0.359,0.0,0.0,False,walk-forward avg over 15 folds
decdc565,2026-08-26T02:19:21,VO51.DE,Baseline_Random,21,all_6_families,3y,6m,0.4985,0.5063,0.2622,0.0,0.0,False,walk-forward avg over 16 folds
e39b1f38,2026-08-26T02:19:21,VO51.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.5352,0.5,0.3039,0.0,0.0,True,walk-forward avg over 16 folds
3479a755,2026-08-26T02:19:22,VO51.DE,LogisticRegression,21,all_6_families,3y,6m,0.4921,0.5541,0.3423,0.0,0.0,False,walk-forward avg over 16 folds
d59d8f07,2026-08-26T02:19:28,VO51.DE,RandomForest,21,all_6_families,3y,6m,0.5084,0.5757,0.281,0.0,0.0,False,walk-forward avg over 16 folds
cfe28cd0,2026-08-26T02:19:32,VO51.DE,XGBoost,21,all_6_families,3y,6m,0.4945,0.6138,0.3551,0.0,0.0,False,walk-forward avg over 16 folds
66eb12fd,2026-08-26T02:19:32,U6Z.DE,Baseline_Random,21,all_6_families,3y,6m,0.506,0.4935,0.2636,0.0,0.0,False,walk-forward avg over 4 folds
38b15221,2026-08-26T02:19:32,U6Z.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.5774,0.5,0.2811,0.0,0.0,True,walk-forward avg over 4 folds
5bb9469a,2026-08-26T02:19:32,U6Z.DE,LogisticRegression,21,all_6_families,3y,6m,0.5615,0.6486,0.2355,0.0,0.0,True,walk-forward avg over 4 folds
337121eb,2026-08-26T02:19:34,U6Z.DE,RandomForest,21,all_6_families,3y,6m,0.6448,0.7253,0.2494,0.0,0.0,True,walk-forward avg over 4 folds
857482eb,2026-08-26T02:19:35,U6Z.DE,XGBoost,21,all_6_families,3y,6m,0.6071,0.7264,0.271,0.0,0.0,True,walk-forward avg over 4 folds
d000fe87,2026-08-26T02:19:35,BA,Baseline_Random,21,all_6_families,3y,6m,0.5139,0.518,0.2609,0.0,0.0,False,walk-forward avg over 16 folds
9ec8fdab,2026-08-26T02:19:35,BA,Baseline_Momentum,21,all_6_families,3y,6m,0.4871,0.5,0.3299,0.0,0.0,False,walk-forward avg over 16 folds
d52c53d6,2026-08-26T02:19:35,BA,LogisticRegression,21,all_6_families,3y,6m,0.5456,0.6038,0.3083,0.0,0.0,True,walk-forward avg over 16 folds
b69f2320,2026-08-26T02:19:42,BA,RandomForest,21,all_6_families,3y,6m,0.5372,0.6238,0.269,0.0,0.0,True,walk-forward avg over 16 folds
77fd5cdb,2026-08-26T02:19:46,BA,XGBoost,21,all_6_families,3y,6m,0.5412,0.6053,0.3404,0.0,0.0,True,walk-forward avg over 16 folds
c384bb28,2026-08-26T02:19:46,CAT,Baseline_Random,21,all_6_families,3y,6m,0.5116,0.5028,0.2626,0.0,0.0,False,walk-forward avg over 15 folds
09cd3767,2026-08-26T02:19:46,CAT,Baseline_Momentum,21,all_6_families,3y,6m,0.6071,0.5,0.265,0.0,0.0,True,walk-forward avg over 16 folds
2cecdb49,2026-08-26T02:19:46,CAT,LogisticRegression,21,all_6_families,3y,6m,0.5114,0.5743,0.3237,0.0,0.0,False,walk-forward avg over 16 folds
8de14e1d,2026-08-26T02:19:54,CAT,RandomForest,21,all_6_families,3y,6m,0.5203,0.5921,0.2585,0.0,0.0,True,walk-forward avg over 16 folds
b9901d7b,2026-08-26T02:19:58,CAT,XGBoost,21,all_6_families,3y,6m,0.5094,0.6056,0.3453,0.0,0.0,False,walk-forward avg over 16 folds
ae46e85e,2026-08-26T02:19:59,LMT,Baseline_Random,21,all_6_families,3y,6m,0.506,0.5214,0.2596,0.0,0.0,False,walk-forward avg over 16 folds
833851c8,2026-08-26T02:19:59,LMT,Baseline_Momentum,21,all_6_families,3y,6m,0.5536,0.5,0.294,0.0,0.0,True,walk-forward avg over 16 folds
7d7fe78e,2026-08-26T02:19:59,LMT,LogisticRegression,21,all_6_families,3y,6m,0.4623,0.5466,0.3502,0.0,0.0,False,walk-forward avg over 16 folds
5e98dea3,2026-08-26T02:20:06,LMT,RandomForest,21,all_6_families,3y,6m,0.5253,0.5817,0.266,0.0,0.0,True,walk-forward avg over 16 folds
756a0fbd,2026-08-26T02:20:09,LMT,XGBoost,21,all_6_families,3y,6m,0.5193,0.5982,0.3561,0.0,0.0,False,walk-forward avg over 16 folds
d6a0a2a7,2026-08-26T02:20:10,RTX,Baseline_Random,21,all_6_families,3y,6m,0.5169,0.4956,0.2624,0.0,0.0,False,walk-forward avg over 16 folds
fe040368,2026-08-26T02:20:10,RTX,Baseline_Momentum,21,all_6_families,3y,6m,0.6002,0.5,0.2688,0.0,0.0,True,walk-forward avg over 16 folds
9c41b9de,2026-08-26T02:20:10,RTX,LogisticRegression,21,all_6_families,3y,6m,0.5675,0.53,0.3046,0.0,0.0,True,walk-forward avg over 16 folds
1c780a51,2026-08-26T02:20:17,RTX,RandomForest,21,all_6_families,3y,6m,0.5094,0.5659,0.2737,0.0,0.0,False,walk-forward avg over 16 folds
b1e374f9,2026-08-26T02:20:20,RTX,XGBoost,21,all_6_families,3y,6m,0.5253,0.5959,0.339,0.0,0.0,True,walk-forward avg over 16 folds
6cbe8262,2026-08-26T02:20:21,GE,Baseline_Random,21,all_6_families,3y,6m,0.5058,0.4998,0.2633,0.0,0.0,False,walk-forward avg over 15 folds
57cf22e9,2026-08-26T02:20:21,GE,Baseline_Momentum,21,all_6_families,3y,6m,0.5769,0.5,0.2814,0.0,0.0,True,walk-forward avg over 16 folds
e0f21d58,2026-08-26T02:20:21,GE,LogisticRegression,21,all_6_families,3y,6m,0.5565,0.5582,0.3102,0.0,0.0,True,walk-forward avg over 16 folds
dde595b3,2026-08-26T02:20:28,GE,RandomForest,21,all_6_families,3y,6m,0.5248,0.5412,0.2631,0.0,0.0,True,walk-forward avg over 16 folds
730dc9e8,2026-08-26T02:20:31,GE,XGBoost,21,all_6_families,3y,6m,0.5303,0.5457,0.347,0.0,0.0,True,walk-forward avg over 16 folds
be46a8be,2026-08-26T02:20:31,HON,Baseline_Random,21,all_6_families,3y,6m,0.5064,0.5072,0.2619,0.0,0.0,False,walk-forward avg over 16 folds
4b2431c4,2026-08-26T02:20:31,HON,Baseline_Momentum,21,all_6_families,3y,6m,0.5432,0.5,0.2996,0.0,0.0,True,walk-forward avg over 16 folds
6c295d90,2026-08-26T02:20:32,HON,LogisticRegression,21,all_6_families,3y,6m,0.5565,0.6195,0.2958,0.0,0.0,True,walk-forward avg over 16 folds
65fd9a37,2026-08-26T02:20:39,HON,RandomForest,21,all_6_families,3y,6m,0.5025,0.633,0.2812,0.0,0.0,False,walk-forward avg over 16 folds
eb00b74f,2026-08-26T02:20:42,HON,XGBoost,21,all_6_families,3y,6m,0.5114,0.6088,0.3607,0.0,0.0,False,walk-forward avg over 16 folds
6c81c050,2026-08-26T02:20:42,UPS,Baseline_Random,21,all_6_families,3y,6m,0.498,0.5118,0.2617,0.0,0.0,False,walk-forward avg over 16 folds
91409fac,2026-08-26T02:20:42,UPS,Baseline_Momentum,21,all_6_families,3y,6m,0.5347,0.5,0.3042,0.0,0.0,True,walk-forward avg over 16 folds
1adceb01,2026-08-26T02:20:43,UPS,LogisticRegression,21,all_6_families,3y,6m,0.5451,0.6947,0.2999,0.0,0.0,True,walk-forward avg over 16 folds
4d47662f,2026-08-26T02:20:49,UPS,RandomForest,21,all_6_families,3y,6m,0.5337,0.7048,0.2583,0.0,0.0,True,walk-forward avg over 16 folds
b111e11d,2026-08-26T02:20:52,UPS,XGBoost,21,all_6_families,3y,6m,0.503,0.6869,0.3696,0.0,0.0,False,walk-forward avg over 16 folds
1c3a4452,2026-08-26T02:20:52,DE,Baseline_Random,21,all_6_families,3y,6m,0.5045,0.4827,0.2643,0.0,0.0,False,walk-forward avg over 16 folds
1e57aae0,2026-08-26T02:20:52,DE,Baseline_Momentum,21,all_6_families,3y,6m,0.5441,0.5,0.2991,0.0,0.0,True,walk-forward avg over 16 folds
d92959d4,2026-08-26T02:20:52,DE,LogisticRegression,21,all_6_families,3y,6m,0.5322,0.5799,0.3022,0.0,0.0,True,walk-forward avg over 16 folds
b6166e67,2026-08-26T02:20:59,DE,RandomForest,21,all_6_families,3y,6m,0.5243,0.6508,0.2746,0.0,0.0,True,walk-forward avg over 16 folds
1be59203,2026-08-26T02:21:04,DE,XGBoost,21,all_6_families,3y,6m,0.4697,0.6311,0.3862,0.0,0.0,False,walk-forward avg over 16 folds
b6fe4158,2026-08-26T02:21:04,RHM.DE,Baseline_Random,21,all_6_families,3y,6m,0.5196,0.4954,0.265,0.0,0.0,False,walk-forward avg over 15 folds
f32ad379,2026-08-26T02:21:04,RHM.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.5952,0.5,0.2715,0.0,0.0,True,walk-forward avg over 15 folds
11c2a058,2026-08-26T02:21:05,RHM.DE,LogisticRegression,21,all_6_families,3y,6m,0.545,0.5381,0.2893,0.0,0.0,True,walk-forward avg over 15 folds
b4f00a6f,2026-08-26T02:21:11,RHM.DE,RandomForest,21,all_6_families,3y,6m,0.5185,0.614,0.2706,0.0,0.0,False,walk-forward avg over 15 folds
865913ca,2026-08-26T02:21:14,RHM.DE,XGBoost,21,all_6_families,3y,6m,0.5111,0.6459,0.3414,0.0,0.0,False,walk-forward avg over 15 folds
a1a4e61a,2026-08-26T02:21:14,EUNL.DE,Baseline_Random,21,all_6_families,3y,6m,0.5339,0.4868,0.2633,0.0,0.0,True,walk-forward avg over 15 folds
32db5532,2026-08-26T02:21:14,EUNL.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.6878,0.5,0.2215,0.0,0.0,True,walk-forward avg over 15 folds
ed577baf,2026-08-26T02:21:15,EUNL.DE,LogisticRegression,21,all_6_families,3y,6m,0.6291,0.6608,0.2382,0.0,0.0,True,walk-forward avg over 15 folds
fdf3c9b8,2026-08-26T02:21:21,EUNL.DE,RandomForest,21,all_6_families,3y,6m,0.5915,0.5953,0.2456,0.0,0.0,True,walk-forward avg over 15 folds
3f5d8bcd,2026-08-26T02:21:24,EUNL.DE,XGBoost,21,all_6_families,3y,6m,0.5534,0.5868,0.3358,0.0,0.0,True,walk-forward avg over 15 folds
02e3823a,2026-08-26T02:21:24,VUSA.DE,Baseline_Random,21,all_6_families,3y,6m,0.4921,0.505,0.2625,0.0,0.0,False,walk-forward avg over 8 folds
05c0893c,2026-08-26T02:21:24,VUSA.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.6349,0.5,0.25,0.0,0.0,True,walk-forward avg over 8 folds
34908909,2026-08-26T02:21:24,VUSA.DE,LogisticRegression,21,all_6_families,3y,6m,0.5972,0.6168,0.2701,0.0,0.0,True,walk-forward avg over 8 folds
a7e6171b,2026-08-26T02:21:27,VUSA.DE,RandomForest,21,all_6_families,3y,6m,0.4623,0.52,0.2991,0.0,0.0,False,walk-forward avg over 8 folds
9e06e865,2026-08-26T02:21:28,VUSA.DE,XGBoost,21,all_6_families,3y,6m,0.4147,0.5248,0.4683,0.0,0.0,False,walk-forward avg over 8 folds
ab888431,2026-08-26T02:21:28,VWCE.DE,Baseline_Random,21,all_6_families,3y,6m,0.5016,0.5162,0.2582,0.0,0.0,False,walk-forward avg over 5 folds
7389e338,2026-08-26T02:21:28,VWCE.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.7095,0.5,0.2098,0.0,0.0,True,walk-forward avg over 5 folds
a71352bd,2026-08-26T02:21:29,VWCE.DE,LogisticRegression,21,all_6_families,3y,6m,0.6921,0.5674,0.2182,0.0,0.0,True,walk-forward avg over 5 folds
22a3cf86,2026-08-26T02:21:30,VWCE.DE,RandomForest,21,all_6_families,3y,6m,0.6492,0.5816,0.2248,0.0,0.0,True,walk-forward avg over 5 folds
eb0fddc2,2026-08-26T02:21:31,VWCE.DE,XGBoost,21,all_6_families,3y,6m,0.6286,0.5399,0.3041,0.0,0.0,True,walk-forward avg over 5 folds
44df0699,2026-08-26T02:21:31,EXS1.DE,Baseline_Random,21,all_6_families,3y,6m,0.5037,0.497,0.2629,0.0,0.0,False,walk-forward avg over 15 folds
853466c4,2026-08-26T02:21:31,EXS1.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.5995,0.5,0.2692,0.0,0.0,True,walk-forward avg over 15 folds
58453c62,2026-08-26T02:21:32,EXS1.DE,LogisticRegression,21,all_6_families,3y,6m,0.5905,0.5624,0.2701,0.0,0.0,True,walk-forward avg over 15 folds
c9aba07c,2026-08-26T02:21:38,EXS1.DE,RandomForest,21,all_6_families,3y,6m,0.5175,0.5588,0.2625,0.0,0.0,False,walk-forward avg over 15 folds
a1dec817,2026-08-26T02:21:41,EXS1.DE,XGBoost,21,all_6_families,3y,6m,0.5519,0.6087,0.3364,0.0,0.0,True,walk-forward avg over 15 folds
b100c9da,2026-08-26T02:21:41,EXXT.DE,Baseline_Random,21,all_6_families,3y,6m,0.5233,0.4726,0.2663,0.0,0.0,True,walk-forward avg over 15 folds
27f67da4,2026-08-26T02:21:41,EXXT.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.6614,0.5,0.2358,0.0,0.0,True,walk-forward avg over 15 folds
d6c7449c,2026-08-26T02:21:42,EXXT.DE,LogisticRegression,21,all_6_families,3y,6m,0.5963,0.5826,0.2611,0.0,0.0,True,walk-forward avg over 15 folds
9b5c850b,2026-08-26T02:21:48,EXXT.DE,RandomForest,21,all_6_families,3y,6m,0.5868,0.5317,0.2648,0.0,0.0,True,walk-forward avg over 15 folds
708c6f60,2026-08-26T02:21:51,EXXT.DE,XGBoost,21,all_6_families,3y,6m,0.5206,0.5414,0.3442,0.0,0.0,True,walk-forward avg over 15 folds
a948065d,2026-08-26T02:21:51,SPPW.DE,Baseline_Random,21,all_6_families,3y,6m,0.519,0.4956,0.2613,0.0,0.0,False,walk-forward avg over 5 folds
6ce001d3,2026-08-26T02:21:51,SPPW.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.727,0.5,0.2003,0.0,0.0,True,walk-forward avg over 5 folds
79793765,2026-08-26T02:21:51,SPPW.DE,LogisticRegression,21,all_6_families,3y,6m,0.6968,0.607,0.2149,0.0,0.0,True,walk-forward avg over 5 folds
f323c8ff,2026-08-26T02:21:53,SPPW.DE,RandomForest,21,all_6_families,3y,6m,0.546,0.3895,0.2566,0.0,0.0,True,walk-forward avg over 5 folds
a316da30,2026-08-26T02:21:54,SPPW.DE,XGBoost,21,all_6_families,3y,6m,0.527,0.4364,0.3669,0.0,0.0,True,walk-forward avg over 5 folds
f727999a,2026-08-26T02:21:54,IS3N.DE,Baseline_Random,21,all_6_families,3y,6m,0.5255,0.4803,0.2676,0.0,0.0,True,walk-forward avg over 14 folds
858af3d3,2026-08-26T02:21:54,IS3N.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.5992,0.5,0.2693,0.0,0.0,True,walk-forward avg over 14 folds
b6a9676a,2026-08-26T02:21:55,IS3N.DE,LogisticRegression,21,all_6_families,3y,6m,0.5459,0.6085,0.2736,0.0,0.0,True,walk-forward avg over 14 folds
7928320e,2026-08-26T02:22:00,IS3N.DE,RandomForest,21,all_6_families,3y,6m,0.4569,0.6184,0.2782,0.0,0.0,False,walk-forward avg over 14 folds
c19ca6e3,2026-08-26T02:22:03,IS3N.DE,XGBoost,21,all_6_families,3y,6m,0.4773,0.624,0.3754,0.0,0.0,False,walk-forward avg over 14 folds
fa62f9ac,2026-08-26T02:22:04,IUSN.DE,Baseline_Random,21,all_6_families,3y,6m,0.4841,0.4967,0.2636,0.0,0.0,False,walk-forward avg over 7 folds
fabd120b,2026-08-26T02:22:04,IUSN.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.5941,0.5,0.2721,0.0,0.0,True,walk-forward avg over 7 folds
5772684a,2026-08-26T02:22:04,IUSN.DE,LogisticRegression,21,all_6_families,3y,6m,0.5794,0.661,0.2579,0.0,0.0,True,walk-forward avg over 7 folds
673ac43b,2026-08-26T02:22:07,IUSN.DE,RandomForest,21,all_6_families,3y,6m,0.5272,0.6422,0.2741,0.0,0.0,True,walk-forward avg over 7 folds
aea69915,2026-08-26T02:22:09,IUSN.DE,XGBoost,21,all_6_families,3y,6m,0.5249,0.6829,0.3755,0.0,0.0,True,walk-forward avg over 7 folds
612558cc,2026-08-26T02:22:09,XDWD.DE,Baseline_Random,21,all_6_families,3y,6m,0.5255,0.4817,0.2636,0.0,0.0,True,walk-forward avg over 14 folds
4fdf6dc4,2026-08-26T02:22:09,XDWD.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.691,0.5,0.2197,0.0,0.0,True,walk-forward avg over 14 folds
21caea26,2026-08-26T02:22:09,XDWD.DE,LogisticRegression,21,all_6_families,3y,6m,0.6825,0.6182,0.2263,0.0,0.0,True,walk-forward avg over 14 folds
cc10bb3f,2026-08-26T02:22:15,XDWD.DE,RandomForest,21,all_6_families,3y,6m,0.6032,0.6036,0.241,0.0,0.0,True,walk-forward avg over 14 folds
7d9230ee,2026-08-26T02:22:17,XDWD.DE,XGBoost,21,all_6_families,3y,6m,0.5856,0.6548,0.3209,0.0,0.0,True,walk-forward avg over 14 folds
d52d7a0a,2026-08-26T02:22:17,ZPRV.DE,Baseline_Random,21,all_6_families,3y,6m,0.5087,0.5062,0.2617,0.0,0.0,False,walk-forward avg over 10 folds
e5faea10,2026-08-26T02:22:17,ZPRV.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.5976,0.5,0.2702,0.0,0.0,True,walk-forward avg over 10 folds
78c9d976,2026-08-26T02:22:17,ZPRV.DE,LogisticRegression,21,all_6_families,3y,6m,0.623,0.6527,0.2528,0.0,0.0,True,walk-forward avg over 10 folds
fec6a1a5,2026-08-26T02:22:21,ZPRV.DE,RandomForest,21,all_6_families,3y,6m,0.6532,0.6616,0.236,0.0,0.0,True,walk-forward avg over 10 folds
bd8ef994,2026-08-26T02:22:23,ZPRV.DE,XGBoost,21,all_6_families,3y,6m,0.6317,0.6658,0.2856,0.0,0.0,True,walk-forward avg over 10 folds
285e2ee2,2026-08-26T02:22:23,DBXD.DE,Baseline_Random,21,all_6_families,3y,6m,0.5058,0.4974,0.2629,0.0,0.0,False,walk-forward avg over 15 folds
14419030,2026-08-26T02:22:23,DBXD.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.6005,0.5,0.2686,0.0,0.0,True,walk-forward avg over 15 folds
4bece7d9,2026-08-26T02:22:24,DBXD.DE,LogisticRegression,21,all_6_families,3y,6m,0.5799,0.5207,0.2722,0.0,0.0,True,walk-forward avg over 15 folds
4a5c4816,2026-08-26T02:22:30,DBXD.DE,RandomForest,21,all_6_families,3y,6m,0.5254,0.5826,0.2631,0.0,0.0,True,walk-forward avg over 15 folds
8d8243fc,2026-08-26T02:22:34,DBXD.DE,XGBoost,21,all_6_families,3y,6m,0.546,0.6095,0.3323,0.0,0.0,True,walk-forward avg over 15 folds
cba87867,2026-08-26T02:22:39,AMZ.DE,Baseline_Random,21,all_6_families,3y,6m,0.5185,0.5246,0.2594,0.0,0.0,False,walk-forward avg over 15 folds
5f824129,2026-08-26T02:22:39,AMZ.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.6048,0.5,0.2663,0.0,0.0,True,walk-forward avg over 15 folds
29e5803b,2026-08-26T02:22:39,AMZ.DE,LogisticRegression,21,all_6_families,3y,6m,0.5513,0.6452,0.3028,0.0,0.0,True,walk-forward avg over 15 folds
b0666e97,2026-08-26T02:22:45,AMZ.DE,RandomForest,21,all_6_families,3y,6m,0.5825,0.6341,0.2668,0.0,0.0,True,walk-forward avg over 15 folds
fddb22dd,2026-08-26T02:22:48,AMZ.DE,XGBoost,21,all_6_families,3y,6m,0.5683,0.5925,0.321,0.0,0.0,True,walk-forward avg over 15 folds
69d7db98,2026-08-26T02:22:48,NVD.DE,Baseline_Random,21,all_6_families,3y,6m,0.5137,0.5161,0.2625,0.0,0.0,False,walk-forward avg over 11 folds
53703cb2,2026-08-26T02:22:48,NVD.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.6097,0.5,0.2637,0.0,0.0,True,walk-forward avg over 11 folds
b964507d,2026-08-26T02:22:48,NVD.DE,LogisticRegression,21,all_6_families,3y,6m,0.4949,0.5501,0.3736,0.0,0.0,False,walk-forward avg over 11 folds
796b2bfa,2026-08-26T02:22:53,NVD.DE,RandomForest,21,all_6_families,3y,6m,0.5527,0.5856,0.2718,0.0,0.0,True,walk-forward avg over 11 folds
50e3c54c,2026-08-26T02:22:55,NVD.DE,XGBoost,21,all_6_families,3y,6m,0.5137,0.5583,0.3609,0.0,0.0,False,walk-forward avg over 11 folds
0ed2a664,2026-08-26T02:22:55,ABEA.DE,Baseline_Random,21,all_6_families,3y,6m,0.5058,0.4818,0.2653,0.0,0.0,False,walk-forward avg over 15 folds
e2df0634,2026-08-26T02:22:55,ABEA.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.6302,0.5,0.2526,0.0,0.0,True,walk-forward avg over 15 folds
c33ab0c0,2026-08-26T02:22:55,ABEA.DE,LogisticRegression,21,all_6_families,3y,6m,0.5455,0.6571,0.3026,0.0,0.0,True,walk-forward avg over 15 folds
c406fa47,2026-08-26T02:23:01,ABEA.DE,RandomForest,21,all_6_families,3y,6m,0.4693,0.6551,0.3022,0.0,0.0,False,walk-forward avg over 15 folds
fb33407e,2026-08-26T02:23:05,ABEA.DE,XGBoost,21,all_6_families,3y,6m,0.4857,0.6639,0.3989,0.0,0.0,False,walk-forward avg over 15 folds
3a6763bd,2026-08-26T02:23:05,FB2A.DE,Baseline_Random,21,all_6_families,3y,6m,0.527,0.5027,0.2648,0.0,0.0,True,walk-forward avg over 15 folds
f68185bd,2026-08-26T02:23:05,FB2A.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.6196,0.5,0.2583,0.0,0.0,True,walk-forward avg over 15 folds
976bbdd4,2026-08-26T02:23:05,FB2A.DE,LogisticRegression,21,all_6_families,3y,6m,0.5153,0.6713,0.3311,0.0,0.0,False,walk-forward avg over 15 folds
7533cad4,2026-08-26T02:23:11,FB2A.DE,RandomForest,21,all_6_families,3y,6m,0.5741,0.5298,0.2798,0.0,0.0,True,walk-forward avg over 15 folds
edf71784,2026-08-26T02:23:15,FB2A.DE,XGBoost,21,all_6_families,3y,6m,0.5037,0.5527,0.3569,0.0,0.0,False,walk-forward avg over 15 folds
6d8c34c3,2026-08-26T02:23:15,TL0.DE,Baseline_Random,21,all_6_families,3y,6m,0.5164,0.4905,0.2643,0.0,0.0,False,walk-forward avg over 15 folds
78496fab,2026-08-26T02:23:15,TL0.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.5582,0.5,0.2915,0.0,0.0,True,walk-forward avg over 15 folds
b3e474a2,2026-08-26T02:23:16,TL0.DE,LogisticRegression,21,all_6_families,3y,6m,0.5582,0.5868,0.3173,0.0,0.0,True,walk-forward avg over 15 folds
